latitude,longitude,accidentCategoryCode
50.68457512200007,13.10695075500007,3
50.65099621600007,13.188669614000048,3
51.039535009000076,13.738490243000058,3
50.97135827400007,13.854833625000026,2
51.180018817000075,13.746334621000074,3
51.060108211000056,13.752630810000028,3
51.053184789000056,13.584031026000048,2
51.26964792600006,13.502952956000058,2
51.197454665000066,13.405703544000062,3
51.04871851100006,14.079144782000071,2
50.96929907500004,14.249002397000027,3
51.263121503000036,13.928790467000056,3
51.106352515000026,13.907027321000044,3
51.51637012900005,14.718217486000071,3
51.02138528200004,14.804038890000072,3
50.98247108800007,14.608471492000035,3
51.38339395000003,12.381952049000063,2
51.057410040000036,12.690838477000057,3
51.51540067700006,12.365367154000069,3
51.45944706300003,12.627847259000077,3
50.51434921500004,12.120599574000039,3
50.59971212900007,12.546427442000038,3
50.64072262500008,13.012838455000065,2
51.00161211100004,12.954955299000062,2
50.82194012700006,12.942919646000064,3
50.76043000800007,12.926509902000078,3
50.611970142000075,13.068832359000055,3
50.57546173000003,13.118969293000077,2
50.73157505800003,13.130511487000035,3
50.63098291600005,13.159765393000043,3
51.293558536000035,13.295288407000044,3
51.06546525500005,13.742349140000044,3
51.10789432400003,13.632060738000064,3
51.05423414300003,13.800470612000026,3
51.049151033000044,13.641811267000037,3
51.17085382000005,13.476441951000027,3
51.003405325000074,14.026532503000055,3
51.31767033500006,13.28281374100004,3
51.19300377800005,14.483489849000023,3
51.24558500000006,14.898851928000056,3
51.15670152100006,14.984965758000044,3
51.152359571000034,13.893689648000077,2
51.10365293000007,14.66975091300003,3
51.32557489900006,12.420891125000026,3
51.23607049800006,12.201381106000042,3
51.32457206600003,12.336842509000064,3
51.06870112000007,12.555365351000034,3
50.495674896000025,12.184914071000037,3
50.69889873500006,12.680690017000074,2
50.49970073700007,12.132446208000033,2
51.08534249000007,13.827913275000071,2
51.06004757800008,13.769410318000041,3
51.103742648000036,13.863813318000041,3
51.14643770600003,14.982825158000026,3
51.50894229900007,14.32296347600004,3
51.35822424400004,12.407148138000025,3
51.41147467700006,12.544011572000045,3
50.72666927300003,12.489589673000069,3
50.88517712000004,12.783147499000052,1
50.69137428400006,12.707990893000044,3
50.61725189800006,12.730178367000065,3
50.584713460000046,12.635615764000022,3
51.20441177300006,13.153568816000075,3
50.90586669600003,13.337188059000027,3
50.656988786000056,13.337621523000053,3
51.30041621700008,13.601249548000055,3
51.16004720800004,13.491164191000053,1
51.03418379500005,13.800261954000064,3
51.008862341000054,13.83912994800005,3
51.443444328000055,14.134889904000033,3
51.224380179000036,13.908612911000034,3
51.08647598600004,14.66231198500003,3
51.35131891100008,12.407401385000071,3
51.37923460500008,12.421412399000076,3
51.122688495000034,12.518005772000038,2
51.32584190100005,12.448875803000021,3
51.32920431700006,12.350731852000024,3
51.172982180000076,12.259323030000076,3
51.12470873400008,12.492697001000067,3
51.235618343000056,12.723780775000023,3
51.26393079300004,12.971852209000076,3
50.79161867900007,12.627287527000021,3
50.85103257000003,12.476715784000021,3
50.87696349600003,12.595120388000055,3
50.49747772400008,12.601175475000048,2
50.83441861600005,12.954167725000048,3
51.02652956800006,13.832990033000044,3
51.02484056000003,13.731238008000048,3
51.08533317200005,13.644783368000049,1
51.31637941200006,13.285473628000034,3
51.27121016700005,13.235186310000074,3
50.967549287000054,14.187818229000072,3
51.177093306000074,14.423269517000051,3
51.16267566300007,14.32789671100005,2
51.46243789700003,14.081885191000026,3
50.95275750700006,14.726948916000026,3
51.326698573000044,12.441681409000068,3
51.36279208500008,12.430869610000059,2
51.18329836600003,13.02365708000002,3
51.41192473600006,12.453509604000033,3
51.30461521500007,12.424596635000057,3
51.350458357000036,12.457674509000071,3
51.308952856000076,12.26440021600007,3
51.33223451300006,12.387266113000067,3
51.331290773000035,12.373712031000025,2
51.33273947200007,12.361594404000073,3
51.34848556500003,12.349313532000053,3
51.330512344000056,12.37366577000006,3
50.49131219800006,12.163303757000051,3
50.67290252500004,12.487236769000049,3
50.41347863200008,12.336226789000023,3
50.62212889400007,12.278545627000028,3
50.484203259000026,12.140371749000053,3
50.31033402300005,12.317298127000072,3
50.66809296300005,12.655911978000063,3
50.61830975400005,12.982443812000042,2
50.67719701600004,13.122302206000029,1
50.621582868000075,12.729116197000053,2
50.74009547700007,13.152514732000043,3
51.244154681000055,13.305451169000037,2
51.06108194500007,13.750426227000048,3
51.00206608900004,13.842016471000022,2
51.050287052000044,13.739033893000055,3
51.01996544500008,13.729401428000074,3
51.16720714200005,13.490146106000054,3
50.96031995000004,13.946578293000073,3
51.31720399300008,13.364005718000044,3
51.30382425600004,13.37959876800005,3
51.19202043100006,14.447485421000067,3
51.149370238000074,14.984242693000056,3
51.17332461900003,13.85599576900006,3
51.46137395400007,12.665173637000066,3
51.353062238000064,12.373360105000074,3
51.476865058000044,12.343256686000075,2
51.223696053000026,12.386827410000024,3
51.52962344900004,12.34158810300005,3
50.40958648900005,12.035598164000021,2
50.84244889200005,12.531512705000068,3
50.77053759900008,12.621986948000028,3
50.56510019800004,12.645178307000037,2
50.80205163900007,12.933691310000029,3
50.54942863900004,12.843724345000055,3
51.119169932000034,13.122748616000024,3
50.990714353000044,12.96610768100004,3
50.744544639000026,12.676651732000039,2
50.97227113500003,14.097536104000028,2
51.03172155900006,13.76171101600005,3
51.07835553600006,13.70417450900004,3
51.05095186300008,13.732751963000055,3
51.04012730000005,13.804007888000058,3
51.03550429100005,13.772698615000024,3
51.03172327100003,13.76171245300003,3
51.06351998900004,13.822385273000066,3
51.058854731000054,13.710700837000047,3
51.11022163700005,13.640130628000065,3
50.95769384700003,13.941594302000055,2
51.10187009200007,14.091570622000063,2
51.172986553000044,14.408308279000039,3
51.30262493300006,14.289843381000026,2
50.90039978100003,14.821081425000045,3
51.14232561400007,12.505601956000021,3
51.39271044800006,12.32870777100004,3
51.32089156500007,12.369135024000059,3
51.32915680500008,12.363546837000058,3
51.28672187700005,12.752089160000025,3
51.47489576700008,12.34519556400005,3
50.89163512500005,12.625593441000035,3
50.87490474500004,12.603921091000075,3
51.33904000700005,12.395189551000044,3
50.510578588000044,12.525656480000066,2
51.047362185000054,12.794777323000062,3
50.91200724500004,12.989371025000025,3
50.82622764200005,12.929083157000036,3
50.413246281000056,12.939366660000076,3
50.56005697400008,12.73161003000007,2
51.21080344500007,13.07778947600002,3
50.66849890800006,13.322048936000044,3
50.748355149000076,12.861362921000023,3
50.70393587800004,12.755019403000063,3
51.051498983000045,13.714954588000069,3
51.04389594100007,13.781455140000048,3
51.04824427900007,13.748715508000032,3
51.05904348400003,13.75303979000006,3
51.032705168000064,13.730093125000053,3
51.09665653500008,13.718968436000068,3
51.23546649700006,13.727815104000058,3
51.26898275600007,13.238997435000044,3
51.13066612000006,13.917479893000063,3
51.28666818000005,14.143280782000033,3
50.88751196000004,14.665682336000032,3
51.14171571900005,12.327151876000073,2
51.30334324000006,12.374118320000036,3
51.37285953700007,12.41047431000004,3
51.26053255200003,12.270065299000066,3
51.324403388000064,12.302466221000032,3
51.33220795100004,12.398699957000076,3
51.36419840800005,12.73170609400006,3
50.524238774000025,12.372659619000046,3
50.499452768000026,12.190622748000067,3
50.72248440700008,12.349677486000076,3
50.68517998100003,12.462039434000076,3
50.84624026000006,13.080629827000053,3
50.98795191000005,12.967288526000061,2
51.00912965300006,12.683894918000021,2
50.83324235100008,12.921353472000021,3
50.81798965200005,12.84027199600007,3
50.59308664500003,12.63856336300006,2
51.097383938000064,12.956375540000067,3
50.80038403300006,13.208881871000074,3
50.69647450100007,12.768796918000021,3
51.01423828900005,13.66441672700006,3
51.14683097500006,14.995874310000033,3
51.32802818300007,14.15300090900007,3
51.37871084500006,14.254627886000037,3
51.16640029300004,13.088263708000056,3
51.41532836600004,12.308129649000023,3
51.36121520200004,12.386215049000043,3
51.209541752000064,12.892119999000045,3
50.574088508000045,12.76831410400007,3
50.773278849000064,13.256668529000024,3
51.046282903000076,13.75475880700003,2
50.910696219000044,14.119335490000026,3
51.46916616800007,14.73282987400006,2
51.34063353400006,12.370868382000026,2
51.36193648200003,12.399920780000059,3
51.334192091000034,12.482126548000053,3
51.27294218000003,12.381761188000041,3
50.84843282300005,12.462421046000031,3
50.28024744000004,12.238401986000042,3
50.75785246500004,12.244548148000035,3
51.14425139400004,13.170298889000037,2
50.90873550500004,12.747261191000064,2
50.82454370700003,12.927496748000067,3
50.84003914200008,12.896957397000051,3
50.52520778600007,12.825041890000023,3
50.78194264700005,13.274804429000028,3
50.712833818000036,13.22454099600003,2
50.97996305700008,12.975113854000028,3
50.95410512600006,13.111728179000067,3
50.901305070000035,13.910687291000045,2
51.03381251400003,13.717949782000062,3
51.313270577000026,13.288887732000035,2
51.03200766200007,13.727893355000049,2
51.16294904600005,13.795718904000069,3
51.03980386300003,13.818223940000053,3
51.046401752000065,13.706005215000062,3
51.05279831000007,13.544421639000063,3
51.305762679000054,13.279792519000068,3
51.313516625000034,13.249245776000066,3
51.39421699400003,14.628142896000043,3
51.14576072300008,14.977613389000055,3
51.29442964400005,14.829140006000046,3
51.50302496200004,14.413761506000071,3
51.42302444400008,12.375318340000035,2
51.33622105200004,12.370881130000043,2
51.362712705000035,12.430815434000067,3
51.32285557500006,12.393451915000071,3
51.34945778200006,12.520034144000022,3
51.36514017800005,12.455034874000035,3
51.326705092000054,12.327670946000069,3
51.342722207000065,12.394853749000049,2
51.341060378000066,12.395375996000041,3
51.34772901200006,12.374604413000043,3
51.41686102400007,12.28179239700006,3
50.85076756700005,12.464996796000037,2
50.73381539900004,12.477074696000045,3
50.81725524400008,12.43127841300003,2
50.853862727000035,12.459049639000057,3
50.73410944200003,12.35721595800004,3
50.72565606500007,12.505815889000075,3
50.73944039300005,12.489149342000076,3
50.857911311000066,13.395140576000074,2
50.84707961500004,12.900470915000028,3
50.574874769000076,13.00996542300004,3
50.498253214000044,12.75138819800003,3
51.15646546600004,13.05754089100003,3
50.89337518800005,13.372546106000073,3
51.046007151000026,13.086517556000047,3
50.99605368200008,12.703493055000024,3
50.89225789600005,13.666964384000039,2
51.12092091400007,13.597437236000076,2
51.055873090000034,13.755922651000049,3
51.12681653900006,13.700921716000039,3
51.15149083300008,14.24527723400007,3
